11.3	-8.282	2.92684e-22	2.393	0.731
11.4	-8.01	3.21156e-22	1.227	0.752
11.5	-9.142	2.54133e-22	1.683	0.752
11.6	-8.212	2.38953e-22	0.606	0.73125
11.7	-7.84	3.77645e-22	1.013	0.75775
11.8	-6.91	3.73744e-22	1.701	0.7505
11.9	-8.904	2.35054e-22	0.005	0.7375
12	-7.714	3.20152e-22	1.22	0.76125
12.1	-7.724	3.16007e-22	0.061	0.75775
12.2	-8.028	2.93e-22	0.122	0.7575
12.3	-8.17	3.28395e-22	0.927	0.76975
12.4	-6.706	2.93067e-22	0.684	0.774
12.5	-6.784	2.85273e-22	1.686	0.7675
12.6	-7.496	2.82618e-22	2.322	0.76075
12.7	-7.942	2.84647e-22	0.988	0.76975
12.8	-7.086	2.70774e-22	0.531	0.77275
12.9	-7.128	2.81652e-22	0	0.763
13	-8.142	3.2181e-22	1.35	0.77575
13.1	-6.534	3.0963e-22	2.656	0.7805
13.2	-6.788	3.06381e-22	1.377	0.777
13.3	-8.288	2.95799e-22	1.637	0.7725
13.4	-6.97	2.62344e-22	0.328	0.77425
13.5	-7.082	3.03355e-22	0.42	0.78225
13.6	-7.688	3.02157e-22	1.016	0.788
13.7	-7.084	2.53899e-22	0.202	0.78525
13.8	-6.674	2.39383e-22	1.346	0.79275
13.9	-7.804	2.29221e-22	0.087	0.77475
14	-6.922	2.77608e-22	1.556	0.781
14.1	-6.382	2.46457e-22	1.232	0.79925
14.2	-6.664	2.60622e-22	1.222	0.788
14.3	-6.068	2.62173e-22	0.403	0.78075
14.4	-6.22	2.67567e-22	1.685	0.794
14.5	-6.504	2.7013e-22	0.76	0.79325
14.6	-7.486	2.52874e-22	0.732	0.79775
14.7	-5.674	2.28615e-22	1.812	0.8015
14.8	-6.234	2.23743e-22	1.831	0.8035
14.9	-5.394	1.99887e-22	0.869	0.8175
15	-6.964	2.56325e-22	0.37	0.7815
15.1	-6.524	2.55147e-22	0.338	0.80125
15.2	-5.762	2.62703e-22	0.418	0.81125
15.3	-6.728	2.83518e-22	1.989	0.80175
15.4	-6.494	2.67075e-22	0.157	0.795
15.5	-6.016	2.93728e-22	0.672	0.7955
15.6	-5.894	2.887e-22	0.304	0.80825
15.7	-5.54	2.45509e-22	1.377	0.80725
15.8	-5.296	2.63873e-22	1.598	0.805
15.9	-5.578	2.16051e-22	0.778	0.80325
16	-6.126	2.58954e-22	1.4	0.81325
16.1	-5.944	2.45838e-22	1.465	0.8255
16.2	-6.1	2.48563e-22	0.804	0.8275
16.3	-6.268	1.97901e-22	0.195	0.8035
16.4	-6.178	2.65249e-22	2.831	0.8055
16.5	-4.88	2.76722e-22	0.952	0.82025
16.6	-7.23	1.90485e-22	0.49	0.8105
16.7	-6.066	2.89618e-22	1.099	0.82
16.8	-5.452	2.31739e-22	2.389	0.8215
16.9	-5.848	1.93939e-22	1.634	0.828
17	-6.066	2.40651e-22	1.904	0.814
17.1	-5.994	2.44273e-22	1.353	0.8245
