0	-1541.64	inf	163.122	0.1714
0.1	-1451.24	2.16665e-17	197.641	0.1841
0.2	-1592.16	2.33205e-17	482.66	0.1593
0.3	-1515.94	7.14621e-18	98.602	0.1786
0.4	-1504.24	6.54043e-18	8.47925	0.1725
0.5	-1527.48	4.31643e-18	161.289	0.1724
0.6	-1502.66	5.10604e-18	175.038	0.1811
0.7	-1482.81	2.30774e-18	26.7453	0.1791
0.8	-1498.38	3.50138e-18	78.8698	0.1846
0.9	-1508.55	3.26585e-18	17.2332	0.1772
1	-1468.08	3.52155e-18	140.98	0.1934
1.1	-1415.41	3.18692e-18	72.773	0.2007
1.2	-1548.83	1.58588e-18	112.385	0.1584
1.3	-1503.72	1.90931e-18	16.844	0.1724
1.4	-1506.31	2.47745e-18	135.345	0.1767
1.5	-1506.66	2.16511e-18	30.5175	0.1758
1.6	-1477.97	1.67355e-18	154.146	0.1752
1.7	-1486.28	1.46388e-18	55.2397	0.1875
1.8	-1568.2	2.12717e-18	3.80175	0.165
1.9	-1563.5	1.55086e-18	236.247	0.1693
2	-1554.88	1.22517e-18	169.863	0.1654
2.1	-1435.06	1.14229e-18	110.561	0.1948
2.2	-1500.83	1.50159e-18	230.486	0.1818
2.3	-1456.65	1.3569e-18	249.988	0.1906
2.4	-1390.18	8.27984e-19	54.7277	0.2064
2.5	-1499.26	1.11891e-18	154.775	0.1742
2.6	-1436.07	1.5254e-18	116.229	0.1963
2.7	-1447.03	6.71091e-19	38.338	0.1935
2.8	-1433.61	1.02857e-18	140.233	0.204
2.9	-1487.35	8.26137e-19	268.516	0.1946
3	-1475.13	8.05408e-19	34.4753	0.196
3.1	-1414.26	8.88422e-19	219.89	0.2063
3.2	-1451.94	5.71331e-19	66.484	0.2082
3.3	-1459.16	8.74107e-19	159.951	0.1979
3.4	-1417.14	9.32654e-19	69.9762	0.2201
3.5	-1414.72	9.42373e-19	171.776	0.2129
3.6	-1363.69	9.46557e-19	17.8205	0.227
3.7	-1421.9	5.8168e-19	83.0397	0.2166
3.8	-1384.3	6.02575e-19	67.0895	0.2267
3.9	-1404.49	7.84406e-19	95.3495	0.2298
4	-1398.17	4.4784e-19	197.296	0.2324
4.1	-1408.55	5.38272e-19	70.7275	0.2283
4.2	-1443.33	7.03522e-19	121.264	0.2194
4.3	-1471.47	5.45894e-19	151.36	0.2104
4.4	-1387.01	6.20391e-19	21.3417	0.2327
4.5	-1366.49	4.62243e-19	25.4875	0.2427
4.6	-1366.16	4.31218e-19	63.0213	0.2419
4.7	-1324.47	4.03887e-19	140.99	0.2576
4.8	-1395.13	5.23004e-19	46.171	0.2358
4.9	-1291.98	4.72321e-19	42.4943	0.2682
5	-1266.45	4.2486e-19	53.168	0.2786
5.1	-1312.07	4.65802e-19	153.49	0.2658
5.2	-1333.82	2.90418e-19	258.679	0.263
5.3	-1328.91	3.97132e-19	134.51	0.2722
5.4	-1211.43	2.1588e-19	22.9848	0.3089
5.5	-1249.96	1.60755e-19	55.0107	0.2764
5.6	-1203.16	6.50443e-19	131.4	0.3107
5.7	-1226.36	3.34703e-19	178.172	0.301
5.8	-1239.53	4.25615e-19	328.877	0.3075
5.9	-1190.54	5.91652e-19	177.068	0.3265
6	-1174.69	2.84218e-19	13.8413	0.3207
6.1	-1116.87	9.14502e-20	90.686	0.3267
6.2	-1185.45	1.44745e-19	94.565	0.3265
6.3	-1178.17	2.99406e-19	8.914	0.3239
6.4	-1156.63	1.9251e-19	290.075	0.3298
6.5	-1081.19	2.66023e-19	247.937	0.3654
6.6	-1090.19	1.61649e-19	99.9965	0.3592
6.7	-1062.77	1.83611e-19	145.51	0.3811
6.8	-1039.59	1.75363e-19	18.1605	0.3842
6.9	-1091.18	3.18995e-19	57.6522	0.3705
7	-1034.62	8.30233e-20	257.287	0.3824
7.1	-1046.51	1.64866e-19	133.576	0.3953
7.2	-987.307	5.22159e-20	80.2295	0.4038
7.3	-1001.63	9.13319e-20	33.545	0.4018
7.4	-937.883	1.42962e-19	106.605	0.4368
7.5	-990.646	1.96383e-19	148.269	0.4167
7.6	-964.242	3.17123e-20	57.8285	0.4168
7.7	-977.466	7.01442e-20	77.2838	0.414
7.8	-930.327	6.45186e-20	45.1792	0.4279
7.9	-889.258	8.05299e-20	0.2975	0.4501
8	-943.507	5.32062e-20	14.0518	0.4294
8.1	-878.44	2.71433e-20	105.601	0.459
8.2	-892.8	9.61005e-20	219.903	0.4548
8.3	-834.459	9.83837e-20	62.313	0.4766
8.4	-915.833	1.06428e-19	6.70225	0.4518
8.5	-859.632	7.09678e-20	79.6288	0.4644
8.6	-779.945	2.86029e-20	12.9745	0.5054
8.7	-760.967	2.86748e-20	44.7313	0.501
8.8	-788.003	3.52738e-20	131.759	0.4893
8.9	-802.651	3.82925e-20	2.38125	0.513
9	-818.698	7.0145e-20	10.8005	0.4909
9.1	-745.536	4.19744e-20	81.2458	0.5166
9.2	-757.616	2.92973e-20	1.098	0.5226
9.3	-799.773	5.40407e-20	83.5867	0.5066
9.4	-741.196	2.73636e-20	127.627	0.5236
9.5	-657.286	3.24927e-20	42.0685	0.554
9.6	-717.099	4.93315e-20	17.5995	0.5441
